==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_nitrogen_v3.csv
  Metrics log  → /workspace/training_metrics_nitrogen_v3.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
   5803    927373   153   +7.124   10123    194    427  +0.0347  +0.6569  -0.1330  +0.3073
   5804    927531   158   +9.572   11371    199    347  +0.2084  +0.9845  +0.1913  +0.4254
   5805    927688   157  +10.830   11016    189    385  +0.1923  +0.8914  +0.2076  +0.4538
   5806    927846   158   +9.110   11810    212    343  +0.2157  +1.0000  +0.3617  +0.3900
   5807    928005   159  +11.091   11605    199    451  +0.2168  +1.0000  +0.2539  +0.4601
   5808    928168   163   +6.790   10068    208    381  +0.0096  +0.6426  -0.0218  +0.2082
   5809    928326   158   +8.736   10830    194    282  +0.1708  +0.8426  +0.2067  +0.3917
   5810    928488   162   +7.385   11264    227    286  +0.1258  +0.9565  +0.0782  +0.2421
   5811    928649   161   +9.165   11962    209    396  +0.2108  +1.0000  +0.2279  +0.4309
   5812    928813   164   +9.407   10623    196    402  +0.1140  +0.7883  +0.1105  +0.3528
   5813    928972   159   +8.380   10959    194    298  +0.1883  +0.8765  +0.2309  +0.4144
   5814    929130   158   +3.227    8558    209    280  -0.1661  +0.2463  -0.2056  +0.0250
   5815    929288   158   +7.902   10160    203    497  +0.0113  +0.6666  -0.0615  +0.2509
   5816    929444   156   +7.335   10475    212    353  +0.0523  +0.7492  -0.0139  +0.2356
   5817    929609   165   +8.319   11277    224    324  +0.1372  +0.9598  +0.1807  +0.2568
   5818    929770   161   +8.962   11158    213    336  +0.1624  +0.9287  +0.3184  +0.3093
   5819    929935   165   +9.645   10901    207    423  +0.1143  +0.8611  +0.1047  +0.3175
   5820    930097   162   +7.215   10395    201    332  +0.0751  +0.7284  +0.0149  +0.2907
   5821    930260   163   +8.919   12012    222    302  +0.2179  +1.0000  +0.4638  +0.3547
   5822    930422   162  +10.421   11487    186    395  +0.2621  +1.0000  +0.3001  +0.5407
   5823    930585   163   +6.357   10805    223    316  +0.0648  +0.8359  -0.0571  +0.2099
   5824    930747   162   +8.331   11368    206    211  +0.2273  +0.9837  +0.3633  +0.3794
   5825    930908   161   +7.758   10642    210    278  +0.1029  +0.7931  +0.1444  +0.2673
   5826    931063   155   +9.360   10916    191    358  +0.1976  +0.8651  +0.3821  +0.4297
   5827    931221   158   +8.211   12395    220    313  +0.2180  +1.0000  +0.2625  +0.4093
   5828    931383   162   +8.386   11265    210    311  +0.1722  +0.9567  +0.1911  +0.3391
   5829    931537   154   +9.266   11011    193    396  +0.1823  +0.8901  +0.2339  +0.4267
   5830    931698   161   +9.235   11227    208    372  +0.1683  +0.9468  +0.2311  +0.3481
   5831    931849   151   +8.511   10463    188    400  +0.1427  +0.7461  +0.3493  +0.3905
   5832    932017   168   +6.532   10776    206    248  +0.1238  +0.8284  +0.0576  +0.3077
   5833    932172   155   +9.419   11334    203    415  +0.1690  +0.9748  +0.0309  +0.3985
   5834    932332   160   +7.297   10413    199    346  +0.0884  +0.7331  +0.0846  +0.3089
   5835    932487   155   +8.011   11864    202    263  +0.2482  +1.0000  +0.2394  +0.4717
   5836    932646   159  +10.399   11561    203    405  +0.2157  +1.0000  +0.3072  +0.4268
   5837    932806   160   +6.391   10128    204    272  +0.0545  +0.6583  +0.0875  +0.2423
   5838    932962   156   +5.264    9293    200    393  -0.0836  +0.4392  -0.2331  +0.1595
   5839    933125   163   +8.812   12120    218    343  +0.2126  +1.0000  +0.3390  +0.3879
   5840    933282   157   +8.285   10776    196    373  +0.1424  +0.8284  +0.1580  +0.3760
   5841    933437   155   +4.705    9784    200    296  +0.0006  +0.5681  -0.1208  +0.2253
   5842    933603   166   +7.121   10937    217    351  +0.1060  +0.8705  +0.1118  +0.2619
   5843    933761   158   +8.304   11038    198    392  +0.1465  +0.8972  -0.0203  +0.3952
   5844    933923   162   +7.292   10644    218    339  +0.0705  +0.7937  +0.1008  +0.2197
   5845    934085   162  +11.982   12028    204    443  +0.2302  +1.0000  +0.3066  +0.4774
   5846    934244   159  +10.720   10742    196    422  +0.1463  +0.8193  +0.3140  +0.3709
   5847    934408   164   +4.658    9368    216    323  -0.0933  +0.4589  -0.1899  +0.0860
   5848    934566   158   +6.993   10561    202    310  +0.0908  +0.7718  -0.0275  +0.3054
   5849    934724   158   +9.737   12068    206    318  +0.2586  +1.0000  +0.4463  +0.4666
   5850    934883   159   +6.522    9978    206    329  +0.0087  +0.6189  -0.0702  +0.2134
   5851    935041   158   +9.154   11765    206    313  +0.2512  +1.0000  +0.5097  +0.4305
   5852    935201   160   +8.314   11464    222    294  +0.1674  +1.0000  +0.1966  +0.2921
   5853    935362   161   +9.296   11260    193    363  +0.2088  +0.9553  +0.1724  +0.4556
   5854    935520   158   +8.553   11156    197    375  +0.1834  +0.9280  +0.1526  +0.4185
   5855    935684   164   +8.438   11182    206    327  +0.1733  +0.9349  +0.2116  +0.3562
   5856    935843   159   +8.443   12399    217    247  +0.2573  +1.0000  +0.4913  +0.4256
   5857    935993   150   +9.216   11835    197    306  +0.2795  +1.0000  +0.4969  +0.5019
   5858    936151   158   +8.807   10851    198    361  +0.1438  +0.8480  +0.1420  +0.3669
   5859    936317   166   +7.280   10788    221    303  +0.0804  +0.8316  +0.0532  +0.2190
   5860    936475   158  +10.677   11596    186    372  +0.2755  +1.0000  +0.3236  +0.5598
   5861    936638   163   +5.572   10332    225    259  +0.0181  +0.7117  -0.0548  +0.1489
   5862    936800   162   +7.340   11129    222    291  +0.1178  +0.9210  +0.0523  +0.2523
   5863    936965   165   +7.272   10785    214    390  +0.0797  +0.8306  +0.0160  +0.2600
   5864    937130   165   +8.229   10564    196    380  +0.0979  +0.7727  -0.0155  +0.3458
   5865    937289   159   +6.040   10330    214    281  +0.0480  +0.7112  +0.0339  +0.2098
   5866    937443   154  +10.781   11393    183    367  +0.2812  +0.9903  +0.4111  +0.5565
   5867    937603   160   +9.969   11296    193    425  +0.2137  +0.9648  +0.2590  +0.4631
   5868    937764   161   +5.708    9928    209    258  +0.0263  +0.6057  +0.1253  +0.1899
   5869    937930   166   +6.615   10847    230    232  +0.0899  +0.8470  +0.1543  +0.1814
   5870    938083   153   +6.761    9356    182    359  -0.0127  +0.4556  -0.1285  +0.2876
   5871    938241   158   +8.530   11480    205    300  +0.2212  +1.0000  +0.3239  +0.3971
   5872    938405   164   +7.206   10468    220    310  +0.0472  +0.7475  +0.0599  +0.1897
   5873    938567   162   +7.250   10938    217    297  +0.1196  +0.8709  +0.1801  +0.2586
   5874    938731   164   +6.966   10407    218    361  +0.0341  +0.7315  +0.0366  +0.1917
   5875    938888   157   +9.357   11030    193    329  +0.2057  +0.8951  +0.3477  +0.4286
   5876    939042   154   +5.740    9813    196    316  +0.0109  +0.5757  -0.1035  +0.2494
   5877    939209   167   +8.453   11478    210    300  +0.1937  +1.0000  +0.1570  +0.3699
   5878    939366   157  +10.899   11470    188    362  +0.2742  +1.0000  +0.4486  +0.5214
   5879    939521   155  +10.572   12005    204    386  +0.2471  +1.0000  +0.4073  +0.4733
   5880    939679   158  +10.505   11951    204    353  +0.2514  +1.0000  +0.4448  +0.4621
   5881    939840   161  +11.405   12782    204    406  +0.2905  +1.0000  +0.5047  +0.5648
   5882    939997   157   +6.784   10216    192    332  +0.0890  +0.6813  +0.1204  +0.3286
   5883    940157   160  +10.726   12083    215    343  +0.2178  +1.0000  +0.3309  +0.4027
   5884    940320   163   +8.951   11999    219    270  +0.2253  +1.0000  +0.4328  +0.3690
   5885    940479   159  +10.217   12169    207    368  +0.2547  +1.0000  +0.4662  +0.4709
   5886    940636   157   +8.292   10788    197    374  +0.1345  +0.8314  +0.1048  +0.3681
   5887    940798   162   +9.954   11784    216    392  +0.1792  +1.0000  +0.1790  +0.3628
   5888    940955   157   +9.211   11801    204    364  +0.2171  +1.0000  +0.1985  +0.4423
   5889    941112   157   +7.016   10143    203    380  +0.0430  +0.6622  +0.0892  +0.2515
   5890    941275   163  +12.333   12102    194    448  +0.2671  +1.0000  +0.3513  +0.5603
   5891    941439   164   +9.662   12019    203    297  +0.2636  +1.0000  +0.4203  +0.4779
   5892    941600   161   +7.405   10344    203    416  +0.0590  +0.7148  +0.0818  +0.2737
   5893    941758   158   +8.367   11425    203    318  +0.2198  +0.9986  +0.2938  +0.4085
   5894    941914   156  +10.681   11141    183    374  +0.2546  +0.9241  +0.4578  +0.5224
   5895    942074   160   +8.533   11306    199    300  +0.2199  +0.9674  +0.3058  +0.4188
   5896    942236   162   +5.302    9848    227    311  -0.0523  +0.5848  -0.1086  +0.0851
   5897    942393   157   +9.008   11580    197    366  +0.2387  +1.0000  +0.3137  +0.4679
   5898    942548   155   +6.556   10191    202    273  +0.0587  +0.6748  +0.0161  +0.2607
   5899    942708   160   +9.140   11963    206    327  +0.2454  +1.0000  +0.3936  +0.4503
   5900    942869   161   +9.020   11198    196    365  +0.1820  +0.9392  +0.0577  +0.4279

  ── rolling mean (last 100 ep) ──  cum_R=+8.386  yield=11044 kg/ha  N=205  W=344 mm  R_seas=+0.1474  R_ane=+0.3514

   5901    943026   157   +9.382   12604    201    319  +0.2921  +1.0000  +0.3790  +0.5676
   5902    943179   153   +9.425   11367    188    355  +0.2691  +0.9835  +0.4510  +0.5158
   5903    943342   163   +8.748   10982    208    397  +0.1327  +0.8825  +0.2011  +0.3165
   5904    943503   161   +9.827   11557    198    372  +0.2345  +1.0000  +0.3291  +0.4559
   5905    943662   159   +9.612   11519    191    397  +0.2452  +1.0000  +0.2752  +0.5056
   5906    943819   157   +8.821   11152    199    354  +0.1866  +0.9272  +0.2301  +0.3998
   5907    943975   156   +6.346    9992    205    395  +0.0138  +0.6226  +0.0422  +0.2206
   5908    944137   162   +5.747    9356    215    342  -0.0860  +0.4555  -0.0814  +0.0862
   5909    944299   162   +9.185   10705    192    444  +0.1404  +0.8098  +0.2052  +0.3975
   5910    944454   155   +8.839   11055    194    349  +0.1841  +0.9017  +0.1762  +0.4210
   5911    944619   165   +9.167   11462    225    386  +0.1511  +1.0000  +0.2453  +0.2738
   5912    944781   162  +11.012   13356    202    390  +0.3370  +1.0000  +0.5952  +0.6524
   5913    944947   166   +7.825   10887    220    309  +0.1028  +0.8575  +0.1407  +0.2393
   5914    945106   159   +9.808   10541    194    398  +0.1329  +0.7668  +0.3251  +0.3584
   5915    945266   160  +11.173   12777    198    376  +0.3084  +1.0000  +0.4483  +0.6126
   5916    945430   164   +9.634   11759    203    318  +0.2421  +1.0000  +0.3536  +0.4486
   5917    945597   167   +8.275   10956    212    339  +0.1186  +0.8755  +0.0762  +0.2949
   5918    945754   157   +6.692    9908    203    328  +0.0121  +0.6005  -0.0132  +0.2188
   5919    945912   158   +9.546   11395    196    324  +0.2319  +0.9908  +0.2575  +0.4553
   5920    946073   161   +7.213   10622    203    283  +0.1051  +0.7880  +0.0226  +0.3084
   5921    946221   148   +6.883   10594    189    312  +0.1434  +0.7805  +0.0993  +0.4005
   5922    946382   161   +8.638   10400    193    369  +0.0915  +0.7298  -0.0054  +0.3499
   5923    946543   161   +8.074   11057    215    302  +0.1375  +0.9021  +0.1888  +0.2836
   5924    946707   164   +4.350    8979    220    303  -0.1318  +0.3567  -0.0797  +0.0186
   5925    946863   156   +9.953   10470    196    389  +0.1035  +0.7480  +0.1487  +0.3376
   5926    947019   156   +7.381   11079    205    360  +0.1562  +0.9078  +0.1741  +0.3521
   5927    947180   161   +6.869   10650    204    225  +0.1308  +0.7954  +0.1994  +0.3019
   5928    947342   162  +10.692   13341    211    345  +0.3010  +1.0000  +0.4609  +0.5790
   5929    947506   164   +7.599   10628    219    289  +0.0899  +0.7895  +0.2461  +0.2155
   5930    947667   161  +10.414   11566    199    346  +0.2245  +1.0000  +0.1979  +0.4540
   5931    947829   162   +7.373   10775    224    319  +0.0666  +0.8280  +0.0111  +0.2035
   5932    947983   154  +10.614   12574    197    347  +0.3092  +1.0000  +0.4839  +0.5947
   5933    948147   164   +5.712    9505    211    317  -0.0497  +0.4949  -0.0079  +0.1248
   5934    948312   165   +5.529    9135    208    369  -0.1157  +0.3976  -0.2440  +0.0990
   5935    948474   162   +7.976   11039    204    266  +0.1650  +0.8975  +0.1534  +0.3507
   5936    948628   154   +9.573   11515    194    328  +0.2642  +1.0000  +0.4651  +0.4797
   5937    948792   164   +7.561   10633    212    372  +0.0780  +0.7907  +0.1027  +0.2523
   5938    948946   154   +9.264   10923    192    304  +0.2175  +0.8670  +0.5277  +0.4213
   5939    949101   155  +10.854   12131    193    307  +0.3036  +1.0000  +0.4574  +0.5722
   5940    949258   157   +6.504   10228    220    314  +0.0163  +0.6845  +0.0212  +0.1629
   5941    949413   155   +8.510   10952    194    233  +0.2405  +0.8746  +0.6785  +0.4099
   5942    949572   159   +7.887   11414    208    314  +0.2047  +0.9959  +0.2893  +0.3723
   5943    949741   169   +5.691    9856    233    304  -0.0571  +0.5868  -0.0677  +0.0591
   5944    949906   165   +8.075   11299    213    305  +0.1640  +0.9656  +0.1367  +0.3241
   5945    950066   160   +6.893    9806    198    405  -0.0100  +0.5739  -0.1225  +0.2364
   5946    950226   160   +6.907   10784    211    264  +0.1300  +0.8303  +0.2685  +0.2752
   5947    950386   160   +8.533   11600    206    325  +0.2093  +1.0000  +0.2012  +0.4073
   5948    950548   162   +3.641    8462    216    325  -0.2215  +0.2209  -0.4527  -0.0193
   5949    950711   163   +5.848    9565    219    326  -0.0691  +0.5106  -0.1018  +0.0935
   5950    950873   162   +7.924   11516    218    262  +0.1803  +1.0000  +0.1754  +0.3177
   5951    951030   157   +7.632   10651    210    338  +0.0860  +0.7954  +0.0589  +0.2673
   5952    951191   161   +5.328    9984    218    229  +0.0117  +0.6206  +0.0817  +0.1444
   5953    951354   163   +7.042   10432    221    359  +0.0283  +0.7381  +0.0141  +0.1779
   5954    951511   157   +8.246   11762    219    305  +0.1925  +1.0000  +0.2505  +0.3454
   5955    951666   155   +9.443   11903    207    333  +0.2466  +1.0000  +0.4721  +0.4359
   5956    951825   159  +11.449   12291    199    385  +0.2804  +1.0000  +0.4563  +0.5439
   5957    951986   161   +9.065   11738    214    369  +0.2098  +1.0000  +0.4098  +0.3729
   5958    952150   164  +10.588   11726    203    381  +0.2333  +1.0000  +0.3704  +0.4460
   5959    952304   154   +8.828   12213    214    316  +0.2509  +1.0000  +0.5176  +0.4289
   5960    952464   160   +8.867   11739    205    305  +0.2399  +1.0000  +0.3859  +0.4300
   5961    952621   157   +4.502    8959    210    312  -0.1192  +0.3515  -0.1247  +0.0680
   5962    952780   159   +5.712   10000    229    343  -0.0413  +0.6248  -0.0815  +0.0926
   5963    952935   155   +9.032   11470    194    345  +0.2434  +1.0000  +0.2973  +0.4759
   5964    953096   161   +8.965   11780    224    315  +0.1783  +1.0000  +0.2538  +0.3130
   5965    953250   154   +8.272   11950    216    349  +0.2046  +1.0000  +0.2795  +0.3848
   5966    953414   164   +8.450   10757    217    395  +0.0776  +0.8233  +0.1074  +0.2381
   5967    953572   158   +6.916   10074    215    365  -0.0024  +0.6441  -0.0142  +0.1692
   5968    953731   159   +9.415   11379    200    359  +0.2094  +0.9866  +0.2411  +0.4186
   5969    953892   161   +6.033    9978    229    291  -0.0254  +0.6188  +0.0208  +0.0913
   5970    954053   161   +5.603   10019    207    328  +0.0273  +0.6297  +0.1059  +0.2087
   5971    954210   157   +9.183   12203    205    299  +0.2627  +1.0000  +0.3785  +0.4870
   5972    954372   162   +9.047   11482    205    308  +0.2105  +1.0000  +0.2177  +0.3997
   5973    954536   164  +11.059   11333    196    395  +0.2050  +0.9745  +0.1811  +0.4439
   5974    954697   161  +10.100   11390    198    355  +0.2166  +0.9896  +0.2147  +0.4398
   5975    954862   165   +9.507   11450    203    350  +0.2273  +1.0000  +0.4015  +0.4117
   5976    955024   162   +7.592   10565    211    348  +0.0748  +0.7729  +0.0821  +0.2514
   5977    955184   160   +6.670   10828    228    306  +0.0686  +0.8419  +0.0480  +0.1856
   5978    955342   158   +8.307   11409    215    385  +0.1662  +0.9944  +0.1969  +0.3265
   5979    955506   164  +10.624   11620    207    346  +0.2311  +1.0000  +0.4741  +0.4013
   5980    955670   164   +6.921   10541    215    318  +0.0626  +0.7667  +0.0324  +0.2260
   5981    955830   160  +10.496   13038    210    395  +0.2862  +1.0000  +0.5017  +0.5506
   5982    955989   159  +10.673   11817    185    358  +0.3081  +1.0000  +0.4754  +0.5982
   5983    956147   158   +9.116   11645    213    301  +0.2088  +1.0000  +0.3273  +0.3658
   5984    956292   145   +8.650   11007    188    305  +0.2074  +0.8891  +0.1955  +0.4656
   5985    956452   160   +1.192    7010    218    319  -0.4050  -0.1601  -0.6366  -0.1960
   5986    956622   170   +5.644    9884    238    360  -0.0725  +0.5943  -0.0660  +0.0363
   5987    956781   159   +7.605   10532    202    319  +0.0966  +0.7643  +0.0774  +0.3015
   5988    956939   158   +7.072   10290    203    323  +0.0643  +0.7008  +0.0525  +0.2683
   5989    957103   164   +7.466   10616    222    312  +0.0656  +0.7864  +0.1348  +0.1935
   5990    957260   157   +7.196    9713    197    424  -0.0229  +0.5493  -0.1497  +0.2336
   5991    957418   158   +8.678   11386    206    308  +0.2024  +0.9883  +0.2521  +0.3783
   5992    957580   162   +8.374   10132    197    383  +0.0426  +0.6594  -0.0322  +0.2834
   5993    957737   157   +5.603    9774    191    289  +0.0331  +0.5654  -0.0284  +0.2822
   5994    957892   155   +8.461   11804    213    300  +0.2234  +1.0000  +0.3855  +0.3871
   5995    958059   167   +6.596    9379    220    460  -0.1293  +0.4617  -0.2773  +0.0676
   5996    958214   155   +9.122   11385    202    365  +0.2040  +0.9883  +0.2220  +0.4114
