episode,timestep,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,w_yield,w_neff,w_water
1858,296472,0.6896636486053467,-0.9048635363578796,-0.8933013081550598,10247.618408203125,2692.8728482723236,757.3205185201027,0.7796522378921509,0.005334139801561832,0.21501359343528748
1859,296629,1.0,-0.8817369341850281,-0.849153995513916,11476.104736328125,2425.9698201090887,739.6615999415517,0.5803953409194946,0.33486074209213257,0.084743931889534
1860,296786,0.9206181168556213,-0.8923651576042175,-0.8242590427398682,11127.554931640625,2584.562089443207,729.7036270201206,0.6942799091339111,0.08729111403226852,0.21842899918556213
1861,296943,0.12776292860507965,-0.9189054369926453,0.07065046578645706,8106.7767333984375,2499.1742165386677,371.73981382608304,0.1280651092529297,0.2524573504924774,0.6194775700569153
1862,297102,1.0,-0.9045450687408447,-0.865259051322937,11519.90478515625,3017.10597884655,746.1036212146282,0.770624577999115,0.15810489654541016,0.07127049565315247
1863,297262,0.27661630511283875,-0.9307342767715454,0.36234962940216064,8673.908081054688,3130.663520604372,255.0601478368044,0.2021656483411789,0.02654191292822361,0.7712924480438232
1864,297428,1.0,-0.8158778548240662,-0.9560267925262451,11543.729248046875,1567.4007314931807,782.410722919583,0.024593893438577652,0.6781201958656311,0.29728594422340393
1865,297588,0.7889465093612671,-0.8900477290153503,-0.4686487913131714,10625.88623046875,2416.022476017475,587.4595154774416,0.4646690785884857,0.17685562372207642,0.35847529768943787
1866,297748,1.0,-0.7264753580093384,-0.7596883773803711,11577.657470703125,1058.1915046285935,703.8753421753645,0.22759604454040527,0.7410127520561218,0.0313911959528923
1867,297912,0.9929298758506775,-0.9018232822418213,-1.0,11403.062744140625,2903.7077901855773,846.7720461339504,0.5684736371040344,0.3929130434989929,0.038613319396972656
1868,298077,0.9031940698623657,-0.9060029983520508,-1.0,11061.16943359375,2941.8934034504146,835.1035633426013,0.29125332832336426,0.3536617159843445,0.35508498549461365
1869,298240,1.0,-0.8784158825874329,-1.0,12628.411865234375,2596.6407877588645,848.8800439760089,0.9034156203269958,0.018326425924897194,0.07825794070959091
1870,298399,0.5472602844238281,-0.902564287185669,-0.9337335228919983,9705.061645507812,2490.1185021698475,773.4934088438749,0.6917675137519836,0.08841493725776672,0.21981751918792725
1871,298566,0.6832200288772583,-0.9048084616661072,-1.0,10223.068237304688,2684.868423266932,803.0569156110287,0.5452763438224792,0.44118741154670715,0.013536263257265091
1872,298721,0.5658364295959473,-0.8362228870391846,-0.6547478437423706,9775.836791992188,1492.247051038427,661.8991316631436,0.1762419044971466,0.5977658629417419,0.22599221765995026
1873,298873,0.5513030290603638,-0.9171914458274841,0.04129111021757126,9720.464477539062,2934.620420781499,383.4835557111627,0.09456504136323929,0.2765166461467743,0.6289182901382446
1874,299033,0.9809926152229309,-0.8877039551734924,-0.13167564570903778,11357.581787109375,2528.4909470677376,452.6702579472051,0.34023189544677734,0.07362780719995499,0.5861403346061707
1875,299202,0.8728863596916199,-0.9200685024261475,-0.9023361802101135,10945.697021484375,3423.4628328979015,760.9344606525924,0.5609285831451416,0.19917525351047516,0.23989617824554443
1876,299364,0.6390342116355896,-0.9270226359367371,-0.6896451711654663,10054.720458984375,3444.464438468218,675.8580604791641,0.6493424773216248,0.23073607683181763,0.11992143839597702
1877,299526,0.7452155351638794,-0.9053953289985657,-0.42929092049598694,10459.271240234375,2763.941453264339,571.7163708052817,0.2892789840698242,0.2119586020708084,0.4987623989582062
1878,299683,-0.4028756022453308,-0.9463175535202026,-0.1876979023218155,6085.0439453125,2833.814485628158,475.0791626946252,0.4419529438018799,0.03634260594844818,0.5217044353485107
1879,299846,1.0,-0.8870487809181213,-0.6845425963401794,11623.0224609375,2572.5756849758327,673.8170408606529,0.4627932608127594,0.27783530950546265,0.25937142968177795
1880,300008,0.05967620387673378,-0.9355385899543762,-0.8154462575912476,7847.3663330078125,3043.435015106556,726.1784959286451,0.7723014950752258,0.20708489418029785,0.02061358653008938
1881,300169,0.31895193457603455,-0.2372744381427765,-0.4649325907230377,8835.206909179688,289.59324614222623,585.9730391800404,0.03851551190018654,0.8785194754600525,0.08296498656272888
1882,300324,-0.42197784781455994,-0.953443169593811,0.3475353419780731,6012.264404296875,3228.455925434828,260.985866848282,0.14444592595100403,0.13966503739356995,0.715889036655426
1883,300488,0.06575825065374374,-0.9205455780029297,0.46683329343795776,7870.5389404296875,2476.431544750929,213.2666873303501,0.04143201559782028,0.20955540239810944,0.7490125894546509
1884,300649,0.9345700144767761,-0.8950706124305725,-0.6924760341644287,11180.711669921875,2663.864951223135,676.9904116354883,1.0,0.0,0.0
1885,300812,0.4679272174835205,-0.7341668605804443,0.3204515874385834,9402.802734375,884.2768128142297,271.8193691333714,0.056243639439344406,0.20963679254055023,0.7341195940971375
1886,300966,0.94464510679245,-0.7359911203384399,-0.7179157733917236,11219.097900390625,1062.3788013532735,687.1663098377609,0.5039534568786621,0.06334460526704788,0.4327019453048706
1887,301126,0.9930810928344727,-0.9024652242660522,-0.7883515357971191,11403.638916015625,2922.966964662075,715.3406165540218,1.0,0.0,0.0
1888,301282,-0.5468224287033081,-0.9476848244667053,0.4824092388153076,5536.6064453125,2645.793741583824,207.03631004691124,0.0,0.0,1.0
1889,301440,0.8596066236495972,-0.9142837524414062,-1.0,10895.101318359375,3177.6647208333015,1430.3427476564525,0.765535831451416,0.13326650857925415,0.10119763016700745
1890,301598,1.0,-0.7259993553161621,-1.0,11889.595947265625,1084.8146502134366,805.5484360307455,0.21750995516777039,0.742024838924408,0.040465183556079865
1891,301753,0.6844300031661987,-0.8957958221435547,-0.45562586188316345,10227.67822265625,2453.7595702929916,582.2503410218574,0.17346112430095673,0.4011929929256439,0.42534589767456055
1892,301915,0.6618078947067261,-0.9237343668937683,0.3336966335773468,10141.488037109375,3324.397644162178,266.52134495973587,0.17012041807174683,0.06320763379335403,0.7666719555854797
1893,302077,1.0,-0.9103943109512329,-0.3929176330566406,11723.502197265625,3270.8598583009893,557.1670581050448,0.41868382692337036,0.20708957314491272,0.3742265999317169
1894,302239,-0.5724101066589355,-0.9528809189796448,0.05228039622306824,5439.117431640625,2885.837471321225,379.08784213208037,0.14734108746051788,0.1831320971250534,0.6695268154144287
1895,302397,0.7314273715019226,-0.8339948654174805,-0.7572847604751587,10406.73828125,1567.2312940470338,702.9138989523053,0.1665695756673813,0.6633967757225037,0.17003364861011505
1896,302555,1.0,-0.8867708444595337,-0.3088975250720978,11886.43798828125,2624.4204600453377,523.5590147823095,0.6357941627502441,0.08076940476894379,0.2834364175796509
1897,302706,0.9121949076652527,-0.5927219986915588,-0.5971015691757202,11095.462646484375,681.0742242469464,638.840617056936,0.13422748446464539,0.795508623123169,0.07026389241218567
1898,302863,0.6995227932929993,-0.8318409323692322,-0.5329221487045288,10285.181884765625,1529.085170308081,613.1688523433168,0.002466440200805664,0.6517427563667297,0.3457908034324646
1899,303030,1.0,-0.8687019944190979,-1.0,11843.98681640625,2255.173148627617,804.8198706656694,0.37147143483161926,0.5775808095932007,0.050947725772857666
1900,303185,0.7001084685325623,-0.8979283571243286,-0.5689684748649597,10287.413330078125,2519.6556918992155,627.5873814334199,0.20167425274848938,0.39011675119400024,0.4082089960575104
1901,303340,0.8566573858261108,-0.9224894642829895,-0.5805022120475769,10883.86474609375,3510.446715593338,632.2008873075247,0.643230676651001,0.10730744153261185,0.24946190416812897
1902,303507,0.7108961939811707,-0.8954843282699585,-0.9010055661201477,10328.514404296875,2470.5662194511533,760.402237251401,0.45520806312561035,0.5247250199317932,0.020066913217306137
1903,303672,-0.7656865119934082,-1.0,0.46230262517929077,4702.734375,3242.340872168541,215.07895344495773,0.0,0.0,1.0
1904,303830,1.0,-0.8869191408157349,-0.5742194056510925,12381.033935546875,2737.2076561048125,629.6877644736097,0.22214946150779724,0.47071921825408936,0.3071313202381134
1905,303991,1.0,-0.7625182271003723,-0.9244652986526489,11800.811767578125,1242.2859211371574,769.7861276715994,0.20102550089359283,0.7087552547454834,0.09021922945976257
1906,304146,-0.4687741994857788,-0.23177790641784668,-0.8691792488098145,5833.9703369140625,189.85298478603363,747.6716881096363,0.0,1.0,0.0
1907,304305,1.0,-0.8963307738304138,-0.6988521218299866,11593.577880859375,2795.8093099128455,679.5408440250943,0.42188674211502075,0.16501642763614655,0.4130968153476715
1908,304469,0.8754123449325562,-0.88580322265625,-0.6151324510574341,10955.321044921875,2398.342680724581,646.0529737846664,0.05485638231039047,0.49897465109825134,0.4461689889431
1909,304627,0.9912484288215637,-0.9068000912666321,-1.0,11396.656494140625,3057.0453513264656,873.2692698612809,0.8688931465148926,0.10516291856765747,0.025943966582417488
1910,304787,0.1676015704870224,0.012078678235411644,-0.8268033862113953,8258.56201171875,204.0,730.7213537544012,0.08383142203092575,0.9127798080444336,0.0033887396566569805
1911,304950,0.8594131469726562,-0.9110987782478333,-0.23148413002490997,10894.364013671875,3063.614235547264,492.5936527477188,0.23818252980709076,0.1897468864917755,0.5720705986022949
1912,305104,0.6713100075721741,-0.8984745144844055,-0.7823681831359863,10177.691040039062,2506.1909992694345,712.9472619010517,0.07826129347085953,0.5295875668525696,0.3921511471271515
1913,305268,0.6550009250640869,-0.8385785818099976,-0.8985105156898499,10115.553588867188,1566.6376295397565,759.4042156040668,0.18551146984100342,0.6397278904914856,0.174760639667511
1914,305426,0.40980109572410583,-0.8937770128250122,-0.3780277669429779,9181.342163085938,2160.8647320866585,551.211106021739,0.416483074426651,0.21912996470928192,0.36438697576522827
1915,305591,-0.16560344398021698,-0.9465879201889038,0.17890086770057678,6989.0509033203125,3271.286032602191,328.43965433164743,0.17363403737545013,0.08581431955099106,0.7405516505241394
1916,305755,0.16224490106105804,-0.8668363094329834,0.021573452278971672,8238.153076171875,1546.6212695900842,391.3706190701488,0.20144180953502655,0.14570340514183044,0.6528548002243042
1917,305911,0.8609253764152527,-0.8873664736747742,-0.3098491430282593,10900.125732421875,2419.379168331623,523.9396562640763,0.4342990517616272,0.15268245339393616,0.41301852464675903
1918,306068,1.0,-0.8765528798103333,-0.9224834442138672,12503.828125,2532.223751157522,768.9933894574642,0.8493679165840149,0.0618288628757,0.0888032466173172
1919,306229,0.7836827635765076,-0.903806209564209,0.1422170102596283,10605.831298828125,2756.371509283781,343.11319597779476,0.13165129721164703,0.21824973821640015,0.650098979473114
1920,306396,0.598822832107544,-0.9406869411468506,0.4159665107727051,9901.514892578125,4173.412514835596,233.6134007126093,0.0,0.0,1.0
1921,306550,-0.7101137042045593,-1.0,0.5084547400474548,4914.466857910156,2537.5162400081754,196.61811513453722,0.0,0.0,1.0
1922,306711,0.9914557337760925,-0.8789334297180176,-1.0,11397.4462890625,2353.5493030250072,874.2017444968224,1.0,0.0,0.0
1923,306877,0.6101793646812439,-0.9079492092132568,0.18265409767627716,9944.783325195312,2700.89590467203,326.9383607333491,0.04233209043741226,0.2433318942785263,0.7143360376358032
1924,307037,0.14463409781455994,-0.9268604516983032,0.5581245422363281,8171.055908203125,2792.9680037498474,176.7501775622368,0.055875446647405624,0.16993917524814606,0.7741853594779968
1925,307195,0.4600040316581726,-0.2701314389705658,-0.47655922174453735,9372.615356445312,321.0377792048838,590.6236891895533,0.06351986527442932,0.866313099861145,0.07016700506210327
1926,307352,-1.0,-1.0,0.3807455003261566,3533.0148315429688,2536.77284348011,247.7017961051315,0.09836332499980927,0.07101570814847946,0.8306209444999695
1927,307509,0.9781116247177124,-0.8490490317344666,-0.7715940475463867,11346.605224609375,1879.1874602916687,708.6376211666811,0.015346508473157883,0.5712562203407288,0.41339728236198425
1928,307666,-0.92415851354599,-1.0,0.4181840419769287,4098.955993652344,782.3555478680106,232.72638416812197,0.2118830382823944,0.038907840847969055,0.7492091059684753
1929,307821,0.6463056206703186,-0.9130443334579468,-0.31379464268684387,10082.42431640625,2898.724587192759,525.5178629234433,0.6354446411132812,0.2073938250541687,0.15716153383255005
1930,307979,0.7919293642044067,-0.8721686601638794,-1.0,10637.2509765625,2080.329248420866,828.517116010189,0.4822837710380554,0.4152999520301819,0.10241628438234329
1931,308136,0.10415913909673691,-0.9095602631568909,0.29752129316329956,8016.8463134765625,2216.073909789324,280.9914818517864,0.0,0.0,1.0
1932,308295,1.0,-0.8742731809616089,-0.8456810116767883,11831.09130859375,2352.539399336873,738.2724035829306,0.534410297870636,0.386063814163208,0.0795259028673172
1933,308454,0.6949536800384521,-0.8996623754501343,-0.3546714186668396,10267.7734375,2558.30617120862,541.8685733107968,1.0,0.0,0.0
1934,308616,0.7980921864509583,-0.9143750667572021,-0.9217099547386169,10660.731201171875,3112.6241270825267,768.6839815601707,0.8793613910675049,0.05801859870553017,0.06262001395225525
1935,308770,1.0,-0.89842689037323,-0.2638256847858429,11500.1513671875,2830.510432958603,505.530273537026,0.20202572643756866,0.28715482354164124,0.5108194351196289
1936,308928,1.0,-0.8881680369377136,-0.900213897228241,12515.838623046875,2797.9120886325836,760.0855558154644,0.3793586492538452,0.2685711085796356,0.35207027196884155
1937,309089,0.4361274242401123,-0.8676697015762329,-0.5071824193000793,9281.6455078125,1753.5000316513624,602.8729576058686,0.8282370567321777,0.005780837498605251,0.16598212718963623
1938,309245,0.30394482612609863,-0.942423403263092,0.44235095381736755,8778.02978515625,3811.4568601846695,223.05961710959673,0.1058708056807518,0.032550912350416183,0.8615782856941223
1939,309405,-0.9484273791313171,-1.0,0.5663266777992249,4006.49169921875,3509.178579747677,173.4693374633789,0.0,0.0,1.0
1940,309566,1.0,-0.8814157843589783,-0.6570173501968384,11906.361083984375,2510.10720143194,662.8069480646825,0.2124219536781311,0.22787417471408844,0.5597038865089417
1941,309731,0.5737435817718506,-0.9173682928085327,0.5683515071868896,9805.963134765625,2966.766841351986,172.65939099357468,0.0,0.0,1.0
1942,309891,1.0,-0.9035572409629822,-0.32533398270606995,11686.33544921875,3029.345567749807,530.1335929198165,0.2154369056224823,0.3153722286224365,0.4691908657550812
1943,310055,1.0,-0.8736373782157898,-1.0,12516.8310546875,2476.3711818526226,813.6087328791618,0.7222221493721008,0.22518682479858398,0.052591048181056976
1944,310218,1.0,-0.8789429664611816,-0.7352381944656372,12249.55078125,2529.706450227648,694.0952768483519,0.5570526123046875,0.12879325449466705,0.31415411829948425
1945,310372,0.3167819082736969,-0.9053529500961304,-0.05145380645990372,8826.939086914062,2331.5407202392817,420.581522151125,0.3556068241596222,0.009217442944645882,0.6351757645606995
1946,310529,1.0,-0.9014717936515808,-0.5371339321136475,12199.47021484375,3095.4253398776054,614.853564530611,0.5759398341178894,0.25139492750167847,0.1726652830839157
1947,310683,0.7158113121986389,-0.9142301678657532,0.4474523663520813,10347.2412109375,3015.9918509721756,221.01905912160873,0.0363265797495842,0.010555434972047806,0.9531179666519165
1948,310849,0.7927117943763733,-0.903178870677948,-1.0,10640.23193359375,2747.3937338106334,838.8390827514231,0.8359547853469849,0.07740473747253418,0.08664047718048096
1949,311011,0.8233039975166321,-0.869939386844635,-0.815908670425415,10756.788330078125,2067.6490983104413,726.3634670799925,0.41967058181762695,0.48188450932502747,0.09844489395618439
1950,311172,0.735447347164154,-0.9133622646331787,-0.6205285787582397,10422.054443359375,3007.365842998028,648.2114393331118,0.5481417775154114,0.0310378335416317,0.42082035541534424
